Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band
CUST03959,Christopher Sanchez,Premium,Business,2.1,Central,0,40,Poor
CUST03960,Ronald Miller,Retail,NRI,15.0,South,0,2,Very Good
CUST03961,Angela Bowen,SME,Salary,3.2,South,0,48,Excellent
CUST03962,Laura Lopez,Retail,NRI,9.1,South,0,39,Good
CUST03963,Willie Gould,Corporate,Savings,6.5,North,0,10,Fair
CUST03964,James Yates,Corporate,Salary,2.3,West,0,44,Fair
CUST03965,Tyrone Knight,Retail,Business,0.9,North,0,17,Excellent
CUST03966,Courtney Smith,Retail,Business,9.5,North,1,7,Poor
CUST03967,Paul Dawson,Retail,Savings,12.2,West,0,40,Poor
CUST03968,Deborah Martinez,Corporate,Business,12.7,North,1,39,Fair
CUST03969,Mark Turner,Retail,NRI,7.5,East,1,4,Excellent
CUST03970,Christina Mitchell,Corporate,Salary,11.8,North,1,35,Fair
CUST03971,Tami Smith,Premium,Business,10.3,Central,0,47,Poor
CUST03972,Denise Garcia,SME,Business,11.0,East,0,36,Good
CUST03973,Lisa Collins,Premium,Savings,7.6,South,0,31,Poor
CUST03974,Mary Peterson,Retail,Current,9.7,Central,0,25,Good
CUST03975,Zachary Silva,Retail,Salary,12.2,North,0,41,Very Good
CUST03976,Sheri Vasquez,Premium,Current,6.3,East,1,13,Excellent
CUST03977,Joanne Wagner,Retail,Business,12.2,East,0,18,Very Good
CUST03978,Ryan Hardy,Premium,Salary,9.1,South,0,21,Poor
CUST03979,Jason Kane,Retail,Business,2.9,Central,0,48,Excellent
CUST03980,Denise Smith,Corporate,Current,0.9,East,0,1,Poor
CUST03981,Sara Jensen,Premium,NRI,5.8,Central,1,36,Excellent
CUST03982,Julie Miller,Retail,Current,8.4,North,1,50,Excellent
CUST03983,Donald Flores,SME,NRI,12.7,West,0,8,Poor
CUST03984,Nicole Meyer,Retail,Salary,2.3,West,1,48,Poor
CUST03985,Katelyn Henderson,Retail,NRI,12.1,North,0,21,Excellent
CUST03986,Steven Jennings,Corporate,Business,13.0,North,0,43,Excellent
CUST03987,Jeremy Reynolds,Retail,Current,2.7,South,0,21,Poor
CUST03988,Kari Guerra,Retail,Salary,12.8,Central,0,27,Poor
CUST03989,Joshua Lynn,Retail,Business,14.9,South,0,19,Fair
CUST03990,Joshua Robinson,Retail,Business,11.0,East,1,23,Fair
CUST03991,Scott Robertson,Retail,Salary,11.9,North,0,50,Fair
CUST03992,Cynthia Evans,Corporate,Business,14.9,South,0,43,Very Good
CUST03993,Michelle Roy,Retail,Current,9.3,West,0,35,Excellent
CUST03994,Ralph Patel,Corporate,NRI,5.0,North,0,40,Good
CUST03995,Courtney Cooper,Corporate,Current,12.6,East,0,42,Very Good
CUST03996,Melanie Kirby,Corporate,Salary,9.4,Central,0,48,Excellent
CUST03997,Frank Williams,Corporate,Savings,8.9,South,0,5,Good
CUST03998,Mary Williams,Retail,Business,4.2,Central,0,41,Fair
CUST03999,John Moses,SME,Current,11.5,West,0,8,Good
CUST04000,Daniel Rodriguez,Retail,Current,1.7,South,0,11,Poor
CUST04001,Kimberly Paul,Retail,Current,13.9,North,1,16,Poor
CUST04002,Gina Kelley,Retail,Current,5.2,East,0,39,Excellent
CUST04003,Jessica Gardner,Retail,NRI,2.4,East,0,47,Very Good
CUST04004,Sheila Powell,Corporate,Business,6.9,Central,0,24,Fair
CUST04005,Jennifer Coleman,Retail,Savings,1.1,East,0,21,Excellent
CUST04006,Clayton Roberson,Retail,Business,10.4,North,1,23,Fair
CUST04007,David Freeman,Retail,Business,13.6,East,0,49,Poor
CUST04008,Theresa Grimes,Retail,Salary,12.6,West,0,38,Very Good
CUST04009,Tanner Walker,Corporate,Current,2.3,Central,0,47,Very Good
CUST04010,Jacob Chapman,Retail,Current,2.3,North,0,8,Poor
CUST04011,Melissa Gillespie,Retail,NRI,12.3,Central,0,7,Good
CUST04012,Charles Davis,SME,Savings,13.9,West,0,2,Very Good
CUST04013,Benjamin Cabrera,SME,Savings,7.2,North,0,30,Good
CUST04014,Roger Harris,Corporate,Salary,7.7,North,0,13,Fair
CUST04015,Erica Hale,SME,Salary,5.1,North,0,23,Very Good
CUST04016,Robin Shaw,Retail,Salary,13.5,South,0,29,Poor
CUST04017,Paul Johnson,SME,Current,9.9,North,0,38,Good
CUST04018,Albert Cochran,SME,Current,4.7,South,0,37,Fair
CUST04019,Travis Long,SME,NRI,4.8,East,0,20,Fair
CUST04020,Jason Michael,Retail,Savings,13.4,Central,0,33,Very Good
CUST04021,Linda Mullen,Premium,Savings,0.7,North,0,29,Very Good
CUST04022,Candace Sanders,SME,Salary,5.2,South,1,50,Excellent
CUST04023,Denise Rivas,Retail,Business,8.5,North,0,15,Excellent
CUST04024,Steven Carpenter,SME,Savings,2.6,South,1,23,Very Good
CUST04025,Miss Victoria Stone,Premium,NRI,1.8,East,0,42,Excellent
CUST04026,William Cook,Corporate,Current,12.3,West,1,3,Poor
CUST04027,Ernest Holmes,Corporate,Savings,13.5,North,0,37,Poor
CUST04028,Margaret Bryant,Retail,NRI,12.4,South,0,29,Excellent
CUST04029,William Brown,Retail,Current,13.5,East,0,45,Very Good
CUST04030,James Moreno,SME,Business,8.5,South,1,8,Poor
CUST04031,Mark Cortez,Retail,Salary,12.3,South,1,22,Fair
CUST04032,Katelyn Lucero,Retail,Salary,6.1,East,0,29,Very Good
CUST04033,Katie Graves,Retail,Salary,10.2,North,0,2,Good
CUST04034,Lauren Anderson,Retail,Savings,14.8,West,0,41,Good
CUST04035,Debra Kline,Retail,NRI,3.8,East,0,49,Very Good
CUST04036,Theresa Yu,Retail,Salary,6.2,South,0,50,Excellent
CUST04037,Carlos Davis,Retail,Current,7.5,East,1,45,Poor
CUST04038,Samuel Daniels,Retail,NRI,2.5,South,1,1,Poor
CUST04039,Veronica Burke,Retail,NRI,1.7,Central,0,44,Very Good
CUST04040,Angela Ochoa,Retail,Savings,12.5,East,0,20,Fair
CUST04041,Courtney Wilkins,SME,Savings,14.7,West,1,21,Excellent
CUST04042,Justin Ferguson,Retail,Business,6.4,South,0,37,Fair
CUST04043,Christina Richardson,Corporate,Business,1.8,South,0,8,Very Good
CUST04044,Jonathan Sparks,Retail,Savings,1.5,East,0,27,Very Good
CUST04045,Katherine Gray,Premium,Savings,13.4,South,0,47,Fair
CUST04046,Ashley Krause,Retail,NRI,7.2,South,1,35,Good
CUST04047,Shawn Greer,Retail,NRI,5.1,East,0,6,Very Good
CUST04048,Emily Morales,Premium,Savings,7.4,East,0,45,Excellent
CUST04049,Valerie Robles,Premium,NRI,5.1,West,0,44,Fair
CUST04050,Kaitlyn Brown,SME,Savings,7.6,East,0,19,Good
CUST04051,Jessica Bailey,Corporate,NRI,13.0,North,0,18,Fair
CUST04052,Cynthia Miller,Retail,Savings,9.1,West,0,1,Good
CUST04053,Joyce Anderson,SME,Current,10.6,East,0,25,Good
CUST04054,Keith Anderson,Corporate,Savings,5.8,Central,1,27,Excellent
CUST04055,Rodney Clark,Retail,Current,11.2,East,0,7,Very Good
CUST04056,William Silva,Premium,Salary,10.2,East,0,44,Good
CUST04057,Russell Scott,SME,Current,2.2,Central,1,42,Very Good
CUST04058,Dr. Anthony Johnson,Retail,Salary,8.8,West,0,29,Excellent
CUST04059,Nathan Perez,Retail,Business,4.2,South,0,31,Very Good
CUST04060,Rebecca Vazquez,Retail,NRI,12.2,North,0,44,Poor
CUST04061,Olivia Miller,Retail,Business,6.7,Central,0,43,Good
CUST04062,Denise Hayes,Retail,Savings,14.9,West,1,36,Excellent
CUST04063,Tiffany Lucas,Retail,Current,1.8,South,0,19,Fair
CUST04064,John Sutton,SME,Salary,11.8,Central,0,6,Excellent
CUST04065,Brandy Morris,Corporate,Salary,10.3,Central,0,25,Good
CUST04066,Crystal Cooper,Premium,Current,11.6,South,0,31,Excellent
CUST04067,Terry Mack,Corporate,Savings,5.0,West,1,9,Fair
CUST04068,Michael Carter,Corporate,Current,7.6,East,0,20,Poor
CUST04069,Andrew Glover,Premium,Business,12.0,East,0,10,Good
CUST04070,Richard Miranda,Retail,Business,3.9,South,1,37,Good
CUST04071,Michael Skinner,Corporate,Savings,3.8,East,0,27,Excellent
CUST04072,Denise Hughes,Retail,Current,8.5,Central,0,13,Very Good
CUST04073,Emily Montes DDS,Retail,Business,8.1,Central,0,41,Very Good
CUST04074,Angela Crawford,Retail,Salary,4.6,East,1,2,Fair
CUST04075,Noah Porter,Retail,Salary,4.8,North,0,50,Poor
CUST04076,Timothy Boone,Retail,NRI,4.5,Central,1,21,Poor
CUST04077,Aaron Hernandez,SME,Current,11.7,South,0,33,Excellent
CUST04078,Anthony Rodriguez,Premium,Savings,10.0,East,0,24,Excellent
CUST04079,Antonio Jones,Premium,Salary,12.6,South,0,44,Very Good
CUST04080,Julia James,SME,Salary,14.6,West,1,42,Poor
CUST04081,John Acevedo,Retail,Business,7.4,East,0,34,Poor
CUST04082,Mr. Matthew Hudson MD,Retail,Salary,1.5,North,0,9,Poor
CUST04083,John Mcknight,Retail,Current,1.2,North,0,2,Fair
CUST04084,Jeffrey Henderson,Retail,Current,4.8,Central,0,30,Fair
CUST04085,James Vaughan,SME,NRI,14.0,South,0,22,Excellent
CUST04086,Holly Price,Retail,Business,8.1,West,0,46,Very Good
CUST04087,Sharon Wise,Retail,Current,4.4,South,1,11,Good
CUST04088,Phillip Lynch,Corporate,Current,6.3,West,0,43,Very Good
CUST04089,Joshua Ward,Corporate,Business,9.2,Central,0,17,Fair
CUST04090,Shannon Ford,Premium,Business,10.0,East,1,36,Fair
CUST04091,James Fox,SME,Business,2.7,East,0,13,Excellent
CUST04092,Joanna Campos,Retail,Business,14.7,Central,1,7,Good
CUST04093,Andrew Miller,Retail,NRI,8.4,West,0,16,Poor
CUST04094,Gary Edwards,Retail,Salary,2.5,Central,1,33,Good
CUST04095,Bethany Rice,Retail,Savings,13.5,North,1,45,Good
CUST04096,Nancy Hall,Retail,Business,1.6,East,0,1,Good
CUST04097,Patricia Klein,Corporate,Current,13.7,North,0,11,Excellent
CUST04098,Grant Archer,Retail,Savings,15.0,East,0,6,Fair
CUST04099,Jason Flynn,Retail,NRI,10.7,North,1,20,Poor
CUST04100,Dennis Campbell,SME,Savings,11.7,South,1,35,Good
CUST04101,Ryan Mack,Retail,Savings,5.4,West,0,44,Poor
CUST04102,Brandon Cordova,Retail,Salary,14.2,West,0,37,Good
CUST04103,Sarah Kelley,SME,Salary,8.2,East,0,41,Fair
CUST04104,Ricardo Crane,SME,Business,11.1,East,0,26,Poor
CUST04105,Laura Richardson,SME,Current,13.9,North,1,12,Very Good
CUST04106,Sue Butler,Corporate,Business,14.6,South,0,30,Fair
CUST04107,Jessica Powers,Retail,Savings,12.6,East,0,28,Poor
CUST04108,Joseph Young,Retail,Business,4.9,East,0,27,Good
CUST04109,Tony Martin,Corporate,Savings,14.5,South,0,42,Good
CUST04110,Gina Walker,Premium,Current,9.6,West,0,19,Fair
CUST04111,Nancy Hester,SME,NRI,14.0,Central,0,5,Fair
CUST04112,Chad Robinson,Retail,Savings,10.3,South,0,5,Good
CUST04113,Samuel Andrews,Retail,NRI,5.0,North,0,41,Poor
CUST04114,Brandon Gutierrez,SME,Salary,5.9,West,0,27,Very Good
CUST04115,Calvin Chapman,Retail,Business,8.5,Central,0,28,Excellent
CUST04116,Stephanie Cruz,Retail,Business,12.0,West,0,26,Fair
CUST04117,Leah Mata,SME,NRI,5.1,Central,1,27,Good
CUST04118,Kim Gallegos,Retail,Salary,8.9,Central,0,49,Poor
CUST04119,Lauren Thomas,Retail,Salary,5.5,West,0,42,Fair
CUST04120,Christine Gregory,SME,Salary,12.3,West,0,21,Poor
CUST04121,Andrew Horne,SME,Savings,7.3,West,0,1,Fair
CUST04122,Donna Melendez,Retail,Salary,1.6,South,0,28,Good
CUST04123,Christopher Harding,Retail,NRI,2.9,East,0,48,Poor
CUST04124,Tammy Jacobs,Retail,NRI,1.4,East,0,15,Good
CUST04125,Amanda English,Premium,Current,7.7,Central,1,17,Poor
CUST04126,Vanessa Owens,Retail,Business,2.0,East,0,26,Fair
CUST04127,Alexander Henson,Retail,Business,2.2,West,0,20,Excellent
CUST04128,Gregory Johnston,Corporate,Current,14.1,West,0,25,Excellent
CUST04129,Sarah Schmidt,Corporate,NRI,13.2,East,1,13,Very Good
CUST04130,Teresa Rice,Retail,NRI,7.1,North,0,33,Very Good
CUST04131,Nancy Tucker,Retail,NRI,14.8,South,0,25,Good
CUST04132,Lauren Fowler,Corporate,Business,0.5,Central,0,8,Poor
CUST04133,Kaitlin Greene,Retail,Salary,9.4,North,0,5,Very Good
CUST04134,Keith Martinez,Premium,Business,9.4,West,1,6,Fair
CUST04135,Joe Young,SME,Current,7.1,West,0,23,Excellent
CUST04136,Dawn French,Premium,Salary,6.3,East,0,30,Poor
CUST04137,Robert Romero,Retail,Savings,7.1,Central,0,14,Excellent
CUST04138,Diana Burton,Premium,Savings,6.5,West,1,23,Poor
CUST04139,Sheila Smith,Retail,NRI,11.1,Central,0,11,Very Good
CUST04140,Eric Garcia,SME,Salary,2.5,North,0,31,Very Good
CUST04141,Michael Dean,Premium,Business,3.4,South,0,6,Good
CUST04142,Paul Todd,SME,Current,3.1,Central,0,11,Poor
CUST04143,Barbara Gibson,Premium,NRI,4.3,South,0,13,Fair
CUST04144,Nathan Young,Corporate,NRI,8.1,East,0,12,Very Good
CUST04145,Kathleen Williams,SME,Salary,2.1,Central,0,2,Good
CUST04146,Heather Stewart,Premium,Current,13.1,Central,0,35,Very Good
CUST04147,Jill Mcbride,Retail,Savings,4.8,South,0,36,Excellent
CUST04148,Raymond Gray,SME,NRI,2.9,Central,0,17,Very Good
CUST04149,Erica Stevens,Retail,NRI,10.3,South,0,28,Poor
CUST04150,Kristen Barnes,Retail,Salary,1.1,South,0,28,Good
CUST04151,Ryan Holt,SME,NRI,9.5,East,0,22,Poor
CUST04152,Christopher Rios,Corporate,Salary,10.6,North,0,38,Fair
CUST04153,Donald Perez,Retail,Current,3.6,North,0,7,Fair
CUST04154,Gary Phillips DVM,Premium,Savings,1.1,East,0,15,Very Good
CUST04155,Debra Dominguez,Premium,Savings,5.8,South,1,32,Good
CUST04156,Alexis Roberts,Premium,NRI,1.9,East,0,11,Good
CUST04157,Ms. Betty Contreras,Premium,NRI,2.2,West,0,24,Good
CUST04158,Michael Figueroa,Corporate,Salary,4.2,West,1,3,Good
CUST04159,Erica Robinson,Premium,Current,4.8,South,0,30,Very Good
CUST04160,Alexis Peterson,Retail,Salary,8.2,West,0,6,Poor
CUST04161,Carla Love,Retail,Business,10.3,North,0,2,Very Good
CUST04162,Rebecca Rodriguez,SME,NRI,9.1,South,1,14,Poor
CUST04163,George Daniel,Retail,Savings,2.7,South,0,41,Excellent
CUST04164,Perry Lopez,Retail,Savings,3.0,South,1,18,Excellent
CUST04165,Susan Hensley,Retail,Salary,13.2,East,0,44,Poor
CUST04166,Amy Wright,Retail,Salary,8.6,East,0,31,Very Good
CUST04167,James Palmer,Retail,NRI,13.1,North,0,13,Fair
CUST04168,Ryan Russo,Retail,Salary,5.9,South,1,26,Very Good
CUST04169,Jorge Richards,SME,Savings,9.4,South,0,44,Fair
CUST04170,Anthony Martinez,Retail,Savings,8.1,South,0,12,Very Good
CUST04171,Eddie Rios,Corporate,Savings,5.1,West,0,18,Good
CUST04172,Gregory Brown,SME,Business,7.3,North,0,9,Good
CUST04173,Dillon Clark,Retail,Salary,7.8,South,0,49,Excellent
CUST04174,Sonya Cruz,Corporate,NRI,3.4,South,1,21,Excellent
CUST04175,Gerald Caldwell,Retail,Savings,5.1,Central,0,48,Poor
CUST04176,Christina Leon,Premium,Business,12.0,East,0,49,Fair
CUST04177,Sarah Morton,Retail,Salary,13.8,North,0,40,Good
CUST04178,Shelby Bautista,Retail,Current,5.7,West,0,43,Very Good
CUST04179,Catherine Pierce,Corporate,NRI,5.0,South,0,24,Poor
CUST04180,Jodi Myers,Retail,NRI,3.3,East,0,34,Very Good
CUST04181,Laurie Cannon,Retail,NRI,10.3,North,0,8,Good
CUST04182,Lisa Mejia,SME,NRI,5.2,West,0,44,Good
CUST04183,Wendy Nguyen,Premium,Current,14.8,Central,1,33,Good
CUST04184,Carol Reyes,SME,Salary,5.2,West,0,23,Good
CUST04185,James Barron,Premium,Salary,6.2,South,0,13,Very Good
CUST04186,Alan Smith,Retail,Salary,9.2,West,0,49,Poor
CUST04187,Jennifer Whitaker,Retail,NRI,12.1,West,1,14,Good
CUST04188,Michael Ferguson,Premium,Current,7.3,West,1,14,Excellent
CUST04189,Michelle Soto,SME,Business,6.6,South,0,16,Poor
CUST04190,Teresa Melendez,Retail,NRI,14.9,North,0,49,Excellent
CUST04191,Thomas Jimenez,Corporate,Current,0.7,West,0,38,Very Good
CUST04192,Ellen Mann,Premium,Savings,13.5,South,1,39,Good
CUST04193,Adriana Evans,Premium,Salary,2.7,East,0,26,Poor
CUST04194,Robert Chapman,Premium,NRI,11.9,South,0,26,Good
CUST04195,Alicia Shields,SME,NRI,9.5,West,1,1,Good
CUST04196,Kevin Ortiz DDS,Retail,Current,5.5,East,0,32,Poor
CUST04197,Kevin Rojas,SME,Salary,13.2,East,0,15,Good
CUST04198,Jessica Lopez,Retail,Business,0.7,West,1,21,Good
CUST04199,Brian Tate,Retail,Savings,3.8,Central,0,18,Fair
CUST04200,Mrs. Jennifer Moore,Premium,Current,8.7,West,0,30,Fair
CUST04201,Jill Patterson,Premium,Business,5.6,Central,0,13,Poor
CUST04202,Natalie Mendoza,Premium,Business,9.4,North,1,24,Poor
CUST04203,Samantha Rodriguez,Retail,Savings,0.8,East,0,30,Good
CUST04204,Mary Morris,Retail,Savings,2.2,West,0,2,Excellent
CUST04205,Susan Pena,Premium,Savings,2.3,Central,0,19,Poor
CUST04206,Sandra Martinez,Retail,Business,3.2,North,0,47,Good
CUST04207,Savannah Moore,Retail,Current,7.2,South,1,44,Excellent
CUST04208,Dr. Albert Cruz,Premium,Business,11.4,Central,1,47,Fair
CUST04209,Kyle Maxwell,Retail,Current,13.6,South,0,25,Poor
CUST04210,Blake Roach,SME,Business,12.6,South,0,50,Good
CUST04211,Robert Smith,Retail,Savings,3.4,East,0,14,Fair
CUST04212,Benjamin Adams,SME,Salary,6.9,East,0,6,Very Good
CUST04213,Ashley Griffith,Corporate,NRI,3.4,East,0,12,Fair
CUST04214,Xavier Mitchell,SME,Business,4.3,Central,0,20,Good
CUST04215,Nathan Mcdaniel,Premium,NRI,7.8,North,0,23,Excellent
CUST04216,Miss Monica Kelly,Premium,NRI,1.5,Central,0,30,Very Good
CUST04217,Carolyn Eaton,SME,NRI,3.7,Central,0,30,Very Good
CUST04218,Bradley Turner,Retail,Business,14.1,West,1,38,Very Good
CUST04219,Ashley Flynn,Retail,Salary,7.3,North,0,30,Poor
CUST04220,Theresa Gilbert,Retail,NRI,7.0,South,1,41,Good
CUST04221,William Drake,SME,Business,0.7,South,1,30,Very Good
CUST04222,Rick Nicholson,Retail,Business,4.1,West,0,36,Fair
CUST04223,Gregory Smith,Premium,Business,13.1,South,1,49,Excellent
CUST04224,Ashley Graves,Premium,Business,2.9,North,0,34,Good
CUST04225,Christopher Parker,Corporate,Business,6.5,South,1,16,Fair
CUST04226,Todd Price,Corporate,Current,0.7,East,0,24,Poor
CUST04227,Kathleen Webb,SME,Current,7.4,West,0,14,Very Good
CUST04228,Marvin White,Retail,NRI,0.8,North,0,26,Fair
CUST04229,Paul Brock,SME,Current,12.4,East,0,8,Good
CUST04230,Paula Walker,Retail,Business,12.5,West,0,14,Fair
CUST04231,Dr. Felicia Caldwell,Corporate,Business,11.9,South,0,31,Poor
CUST04232,Brian Jackson,Retail,Current,4.6,West,0,2,Excellent
CUST04233,Jonathan Hunt,Retail,NRI,12.6,South,0,48,Very Good
CUST04234,Ashley Johnson,Corporate,NRI,8.4,East,0,4,Good
CUST04235,Abigail Cole,SME,Savings,5.9,East,0,1,Very Good
CUST04236,Jeff Vaughn,Retail,Current,9.6,West,1,20,Very Good
CUST04237,Andrea Williams,Retail,Business,0.7,West,1,14,Very Good
CUST04238,Erin Simmons,Retail,Business,2.6,North,0,40,Fair
CUST04239,John Blake,Retail,Savings,11.3,East,0,25,Fair
CUST04240,Tina Nelson,Retail,Current,4.0,West,0,25,Excellent
CUST04241,Megan Miller,Retail,NRI,9.2,South,0,3,Poor
CUST04242,Jonathan Young,Retail,Salary,6.1,South,0,5,Good
CUST04243,Matthew Shaffer,SME,Savings,12.9,West,0,38,Fair
CUST04244,Jordan Jackson,Corporate,NRI,14.3,Central,0,26,Very Good
CUST04245,Erik Holden,Corporate,Business,13.3,North,0,40,Poor
CUST04246,Derek Johnson,Retail,Savings,4.4,West,0,38,Good
CUST04247,Melissa Cole,Retail,Savings,3.3,North,0,38,Good
CUST04248,Natalie Thomas,Retail,Salary,7.4,East,0,4,Good
CUST04249,James Haynes,Retail,NRI,0.6,North,0,7,Good
CUST04250,Catherine Torres,Corporate,Salary,0.9,West,1,30,Excellent
CUST04251,Justin Gibson MD,SME,Savings,8.5,North,1,30,Good
CUST04252,Derek Shaffer,Retail,NRI,8.0,South,0,19,Poor
CUST04253,Edward Young,Retail,Current,14.9,East,0,39,Fair
CUST04254,Ryan Allen,Corporate,Savings,3.4,South,1,35,Poor
CUST04255,Samantha Gonzalez,SME,Salary,4.2,Central,0,40,Very Good
CUST04256,Joseph Rogers,Premium,Salary,2.1,Central,0,33,Excellent
CUST04257,Laura Hartman,Corporate,Salary,13.8,West,0,33,Excellent
CUST04258,Richard Bradley,Retail,Salary,11.8,West,0,14,Very Good
CUST04259,Janet Flynn,Retail,Salary,12.4,North,0,38,Poor
CUST04260,Barbara Turner,SME,Business,13.6,West,0,10,Poor
CUST04261,Carrie Smith,Retail,Savings,8.1,West,0,28,Very Good
CUST04262,Mary Martinez,SME,Current,7.0,West,0,14,Good
CUST04263,Douglas Perez,Corporate,Current,5.3,North,0,36,Good
CUST04264,Sheila Sanchez,SME,NRI,9.0,East,0,38,Fair
CUST04265,Michael Conner,Premium,Business,7.1,West,0,16,Poor
CUST04266,Austin Blevins,Retail,Savings,7.0,East,1,21,Poor
CUST04267,Brandon Wall,Retail,Salary,14.1,North,0,28,Very Good
CUST04268,Kyle Guzman,Premium,Salary,14.8,Central,0,33,Very Good
CUST04269,Bradley Lara,Retail,Current,12.0,West,0,6,Good
CUST04270,Shane Adams,Retail,Current,11.5,Central,0,41,Poor
CUST04271,Heidi Green,Retail,Business,10.4,East,0,15,Poor
CUST04272,Nicholas Young,Corporate,Savings,2.9,West,0,44,Excellent
CUST04273,Claudia Baker,Premium,Savings,1.4,East,1,3,Fair
CUST04274,Shelly Jenkins,SME,NRI,10.5,Central,0,43,Fair
CUST04275,Gina Garcia,Retail,Salary,11.1,East,1,47,Good
CUST04276,Matthew Lee,Premium,Savings,1.2,North,0,35,Poor
CUST04277,Teresa Reyes,Premium,Savings,14.0,South,0,14,Excellent
CUST04278,James Carrillo,Retail,Business,1.8,West,0,2,Poor
CUST04279,Brenda Dunn,Retail,Business,4.6,Central,0,29,Very Good
CUST04280,Dr. Jeffrey Kelly DVM,Retail,NRI,10.2,West,1,4,Good
CUST04281,Barbara Torres,Retail,Salary,3.0,North,1,26,Fair
CUST04282,Donna Henry,Retail,NRI,1.3,South,0,12,Poor
CUST04283,Michelle Rodriguez,Retail,Business,5.3,North,1,2,Good
CUST04284,Jasmine Alvarez MD,Retail,Salary,11.6,East,0,17,Fair
CUST04285,Lisa Martinez,SME,Business,6.5,Central,0,35,Poor
CUST04286,Jacqueline Jones,Retail,Business,10.0,East,1,10,Excellent
CUST04287,Emily Jackson,Retail,NRI,8.9,South,0,48,Good
CUST04288,Casey Robinson,Corporate,Current,0.8,Central,0,22,Poor
CUST04289,Paul Barker,Retail,Current,14.8,Central,0,41,Fair
CUST04290,Brian Lopez,Retail,NRI,1.1,West,0,43,Fair
CUST04291,Lauren Foster,Retail,Business,14.5,West,0,21,Excellent
CUST04292,Sarah Maynard,SME,Business,8.5,North,1,15,Good
CUST04293,Mallory Shaffer,Premium,Business,14.5,West,0,35,Good
CUST04294,Anthony Knox,SME,Current,2.2,East,0,48,Poor
CUST04295,Danny Hardy,Corporate,Salary,7.6,North,0,21,Fair
CUST04296,Jamie Graham,Retail,Savings,3.0,North,0,21,Fair
CUST04297,Anthony Olson,Corporate,NRI,1.2,West,0,21,Excellent
CUST04298,Lauren Mendez,Retail,NRI,9.5,West,0,44,Excellent
CUST04299,Madeline Watson,Retail,Business,3.5,East,0,32,Good
CUST04300,Julie Flores,Retail,Business,9.0,North,0,5,Fair
CUST04301,William Reed,SME,Current,2.1,Central,0,39,Poor
CUST04302,Tyler Peters,Premium,Business,5.3,East,0,9,Very Good
CUST04303,Jessica Mclaughlin,SME,Salary,11.8,East,1,18,Poor
CUST04304,Jonathan Sloan,Retail,NRI,6.8,West,0,21,Excellent
CUST04305,Elizabeth Rodriguez,SME,Savings,9.6,East,0,8,Poor
CUST04306,Dennis Fletcher,Premium,Business,9.9,East,0,44,Fair
CUST04307,Tammy Hanson,Premium,Salary,12.7,North,0,34,Good
CUST04308,Philip Henry,Retail,Savings,5.2,Central,0,10,Very Good
CUST04309,Victoria Conley,Retail,Current,10.5,East,0,41,Good
CUST04310,Joseph Gutierrez,Retail,Savings,14.4,South,0,24,Very Good
CUST04311,Joshua Salinas,Retail,NRI,11.1,East,1,40,Very Good
CUST04312,Brian Smith,Corporate,Salary,7.6,East,1,24,Fair
CUST04313,Jason Rodriguez,Corporate,NRI,9.6,West,0,32,Fair
CUST04314,Megan Smith,Retail,Savings,11.2,North,0,33,Excellent
CUST04315,Margaret Ramirez,Retail,NRI,9.4,West,1,38,Excellent
CUST04316,Lynn Carr,Retail,Savings,0.7,East,0,44,Very Good
CUST04317,Antonio Castaneda,SME,Current,3.3,East,1,49,Excellent
CUST04318,Janet Henry,Retail,NRI,12.3,North,0,34,Fair
CUST04319,Becky Ramsey,Retail,NRI,4.5,Central,1,11,Excellent
CUST04320,Diane Gutierrez,Premium,NRI,11.1,North,1,31,Very Good
CUST04321,Brittany Davidson,Retail,Savings,5.9,East,0,18,Good
CUST04322,Bryce Trevino,Retail,NRI,8.1,North,0,23,Poor
CUST04323,Nicholas Murphy,Corporate,NRI,1.5,Central,0,22,Excellent
CUST04324,Laura Williams,Retail,Current,3.1,West,0,43,Fair
CUST04325,Kimberly Green,Corporate,Business,14.4,South,0,18,Good
CUST04326,Wayne Olson,Retail,NRI,13.4,South,1,40,Fair
CUST04327,William Stewart,Retail,Savings,10.0,North,0,47,Excellent
CUST04328,Kevin Schmidt,Corporate,Savings,7.2,Central,0,41,Very Good
CUST04329,Susan Padilla,SME,NRI,10.3,North,0,47,Poor
CUST04330,Hannah Wagner,Premium,Current,9.5,South,0,39,Poor
CUST04331,Jenna Singh,Retail,Savings,8.7,South,0,20,Good
CUST04332,Justin Vega,Corporate,Salary,1.4,West,1,13,Poor
CUST04333,Tiffany Hall,Retail,Current,9.7,West,0,45,Very Good
CUST04334,Mr. Kevin Waller,SME,Current,11.6,East,0,1,Fair
CUST04335,Brian White,Retail,NRI,14.9,East,0,4,Very Good
CUST04336,Matthew Rice,Corporate,Business,0.7,West,0,24,Good
CUST04337,Matthew Sanchez,Retail,Savings,11.1,Central,0,36,Good
CUST04338,Andrew Hicks,Premium,NRI,8.8,South,1,36,Poor
CUST04339,Angela Carson,Retail,NRI,6.8,Central,0,45,Very Good
CUST04340,Megan Kidd,Retail,Salary,2.3,Central,1,2,Fair
CUST04341,Lori Powell,Retail,Business,6.4,West,0,28,Very Good
