Customer_ID,Customer_Name,Customer_Segment,Account_Type,Tenure_Years,Region,Is_Premium,Monthly_Txn_Count,Credit_Score_Band,Tenure_Tier,Activity_Tier
CUST04344,Travis Johnson,Corporate,Business,11.1,East,0,15,Very Good,Loyal (7yr+),Medium
CUST04345,Victoria Mendoza,Corporate,Savings,10.7,East,0,36,Excellent,Loyal (7yr+),High
CUST04346,Misty Thomas,Corporate,Salary,9.0,North,1,27,Very Good,Loyal (7yr+),High
CUST04347,Vanessa Schneider,Retail,Business,14.1,South,1,6,Fair,Loyal (7yr+),Low
CUST04348,Brittney Prince,SME,Current,5.6,Central,1,35,Good,Established (3-7yr),High
CUST04349,Michael Salazar,SME,Business,4.0,North,0,39,Good,Established (3-7yr),High
CUST04350,Virginia Carter,Retail,Savings,10.0,West,0,38,Poor,Loyal (7yr+),High
CUST04351,Sharon Bryan,SME,NRI,3.4,Central,0,35,Good,Established (3-7yr),High
CUST04352,Debbie Bailey,Retail,Salary,5.1,North,0,36,Excellent,Established (3-7yr),High
CUST04353,Laura Chambers,Retail,Business,3.8,East,0,10,Fair,Established (3-7yr),Low
CUST04354,Kevin King,SME,Salary,1.5,East,1,30,Very Good,Growing (1-3yr),High
CUST04355,Lucas Cowan,Retail,Savings,12.5,West,0,41,Very Good,Loyal (7yr+),Very High
CUST04356,David Franklin,Corporate,Savings,4.2,West,0,38,Excellent,Established (3-7yr),High
CUST04357,Nicholas Smith,Premium,Savings,7.4,North,0,29,Good,Loyal (7yr+),High
CUST04358,Jeffrey Mercado,Premium,NRI,1.1,South,0,43,Fair,Growing (1-3yr),Very High
CUST04359,John Hernandez,SME,Current,10.6,East,0,39,Good,Loyal (7yr+),High
CUST04360,Catherine Crawford,Premium,Salary,5.3,North,0,50,Poor,Established (3-7yr),Very High
CUST04361,Joyce Gordon,Retail,Current,11.3,West,0,4,Good,Loyal (7yr+),Low
CUST04362,Tammy Robertson,Retail,Current,6.5,North,1,5,Poor,Established (3-7yr),Low
CUST04363,Ashley Cox,Premium,Salary,3.3,South,0,4,Very Good,Established (3-7yr),Low
CUST04364,Arthur Rivas,Corporate,Savings,7.9,Central,0,36,Fair,Loyal (7yr+),High
CUST04365,Mr. Malik Harrison,Retail,Current,2.4,East,1,45,Poor,Growing (1-3yr),Very High
CUST04366,Jennifer Dunn,Premium,Salary,6.9,East,0,16,Good,Established (3-7yr),Medium
CUST04367,Sheila Lowe,Corporate,Business,5.1,Central,1,25,Good,Established (3-7yr),Medium
CUST04368,Bonnie Farrell,Premium,Current,13.7,Central,0,14,Very Good,Loyal (7yr+),Medium
CUST04369,Bryan Sandoval,Premium,Savings,1.4,Central,1,11,Excellent,Growing (1-3yr),Medium
CUST04370,Gary Miller,Retail,NRI,10.6,South,0,29,Excellent,Loyal (7yr+),High
CUST04371,Barbara Reid,Retail,Salary,3.1,North,1,34,Good,Established (3-7yr),High
CUST04372,John Nicholson,Corporate,Current,5.1,East,0,22,Excellent,Established (3-7yr),Medium
CUST04373,Tracy Wood,Retail,Savings,6.5,Central,0,14,Fair,Established (3-7yr),Medium
CUST04374,Linda Brooks,SME,Savings,13.7,West,0,24,Excellent,Loyal (7yr+),Medium
CUST04375,Mason Moreno,Retail,Salary,4.0,South,1,39,Fair,Established (3-7yr),High
CUST04376,Kim Hill,Retail,Business,1.8,West,1,26,Good,Growing (1-3yr),High
CUST04377,Theresa Madden,Retail,Savings,5.1,East,0,43,Good,Established (3-7yr),Very High
CUST04378,Shannon Holland,Corporate,Salary,2.0,South,0,36,Good,Growing (1-3yr),High
CUST04379,Sonia Morales,Retail,Current,2.4,East,1,39,Very Good,Growing (1-3yr),High
CUST04380,Heather Walker,Retail,Business,8.8,Central,0,16,Excellent,Loyal (7yr+),Medium
CUST04381,Krista Cain,Retail,Salary,1.4,North,0,38,Poor,Growing (1-3yr),High
CUST04382,Dylan Davis,Corporate,Salary,0.9,Central,0,32,Poor,New (0-1yr),High
CUST04383,Nathan Alvarez,Corporate,Business,10.9,West,1,6,Good,Loyal (7yr+),Low
CUST04384,Marvin Miller,Corporate,Savings,5.7,South,0,34,Excellent,Established (3-7yr),High
CUST04385,Joann Kemp,Retail,Savings,2.3,East,0,8,Fair,Growing (1-3yr),Low
CUST04386,Amy Davis,Retail,Current,4.2,East,0,30,Poor,Established (3-7yr),High
CUST04387,Ashley Rice,Retail,Current,9.8,North,0,27,Good,Loyal (7yr+),High
CUST04388,Richard Olson,Premium,NRI,4.5,West,0,7,Poor,Established (3-7yr),Low
CUST04389,Glenn Sullivan,Retail,NRI,7.7,South,0,27,Poor,Loyal (7yr+),High
CUST04390,Lynn Cunningham,Retail,Current,2.3,North,0,25,Poor,Growing (1-3yr),Medium
CUST04391,Jared Hayes,Premium,Business,9.0,West,0,46,Good,Loyal (7yr+),Very High
CUST04392,Heather Bauer,SME,NRI,5.1,South,0,41,Good,Established (3-7yr),Very High
CUST04393,Vincent Weaver,Corporate,NRI,9.6,East,0,15,Very Good,Loyal (7yr+),Medium
CUST04394,Chad Browning,Retail,Business,12.2,East,0,25,Very Good,Loyal (7yr+),Medium
CUST04395,Donna Johnson,Corporate,Savings,9.4,West,1,22,Very Good,Loyal (7yr+),Medium
CUST04396,Andrew Wong,Retail,Salary,4.8,Central,0,18,Poor,Established (3-7yr),Medium
CUST04397,Stephanie Hernandez,Corporate,Savings,4.2,East,0,12,Excellent,Established (3-7yr),Medium
CUST04398,Douglas Sherman Jr.,Retail,Salary,5.2,North,1,23,Good,Established (3-7yr),Medium
CUST04399,Kimberly Henson,Corporate,Business,2.9,South,1,45,Very Good,Growing (1-3yr),Very High
CUST04400,Samantha White,SME,NRI,3.1,South,0,39,Excellent,Established (3-7yr),High
CUST04401,Denise Warren,Retail,Business,12.0,North,0,25,Very Good,Loyal (7yr+),Medium
CUST04402,Robyn Marshall,Retail,Savings,6.1,East,0,10,Very Good,Established (3-7yr),Low
CUST04403,Eric Henderson,SME,Business,6.8,South,0,30,Excellent,Established (3-7yr),High
CUST04404,Victoria Porter,SME,Savings,9.1,North,0,10,Very Good,Loyal (7yr+),Low
CUST04405,Justin Ramirez,SME,Business,9.0,Central,0,34,Poor,Loyal (7yr+),High
CUST04406,Michael Armstrong,Corporate,Current,1.5,East,0,46,Poor,Growing (1-3yr),Very High
CUST04407,Thomas Miller,Retail,Savings,12.6,Central,0,13,Poor,Loyal (7yr+),Medium
CUST04408,William Thompson,Premium,Salary,3.1,West,0,29,Fair,Established (3-7yr),High
CUST04409,Scott Colon,Corporate,NRI,11.0,Central,1,38,Very Good,Loyal (7yr+),High
CUST04410,Kristin Hernandez,Premium,NRI,11.7,West,0,41,Fair,Loyal (7yr+),Very High
CUST04411,Anthony Wood,Retail,Savings,10.9,Central,1,45,Good,Loyal (7yr+),Very High
CUST04412,Carmen Jensen,Retail,Current,8.9,East,0,9,Excellent,Loyal (7yr+),Low
CUST04413,Brittany Middleton,Corporate,NRI,0.7,Central,1,13,Good,New (0-1yr),Medium
CUST04414,Erica Bond,Corporate,Current,5.7,West,0,37,Fair,Established (3-7yr),High
CUST04415,Eric Marshall,Retail,Salary,9.3,West,0,14,Poor,Loyal (7yr+),Medium
CUST04416,Robert Thomas,Corporate,NRI,6.1,Central,0,37,Very Good,Established (3-7yr),High
CUST04417,Diane Rodriguez,Premium,Business,13.0,North,0,9,Very Good,Loyal (7yr+),Low
CUST04418,James Williams,Corporate,Business,5.0,East,1,8,Poor,Established (3-7yr),Low
CUST04419,Kimberly Thompson,SME,Savings,4.8,East,1,39,Very Good,Established (3-7yr),High
CUST04420,Kevin Richardson,Corporate,NRI,4.4,East,1,40,Excellent,Established (3-7yr),High
CUST04421,Angel Schmitt MD,Retail,Current,5.3,East,0,3,Excellent,Established (3-7yr),Low
CUST04422,Sierra Lynn,Premium,Current,8.6,West,0,47,Excellent,Loyal (7yr+),Very High
CUST04423,Daniel Brewer,Retail,Salary,10.8,South,0,40,Good,Loyal (7yr+),High
CUST04424,Kyle Harris,Retail,NRI,10.1,West,0,33,Poor,Loyal (7yr+),High
CUST04425,Brittany Smith,Corporate,Current,12.2,West,0,32,Excellent,Loyal (7yr+),High
CUST04426,Timothy Pacheco,Premium,Current,13.3,South,0,7,Fair,Loyal (7yr+),Low
CUST04427,Nicholas Cox,Retail,NRI,12.3,Central,0,19,Excellent,Loyal (7yr+),Medium
CUST04428,Marcus Booth,Retail,Business,0.8,South,0,34,Good,New (0-1yr),High
CUST04429,Donna Zamora,Retail,NRI,11.2,West,0,14,Fair,Loyal (7yr+),Medium
CUST04430,Derek Schmidt,SME,Business,3.5,East,0,50,Poor,Established (3-7yr),Very High
CUST04431,Belinda Carter,Retail,Savings,2.4,West,0,47,Poor,Growing (1-3yr),Very High
CUST04432,Eric Fritz,Corporate,Savings,9.8,North,0,46,Excellent,Loyal (7yr+),Very High
CUST04433,Lee Sandoval,Retail,Business,5.1,Central,0,19,Fair,Established (3-7yr),Medium
CUST04434,Jason Woodward,Corporate,NRI,1.3,North,0,26,Fair,Growing (1-3yr),High
CUST04435,Tim Thomas,Premium,Salary,2.5,West,1,17,Excellent,Growing (1-3yr),Medium
CUST04436,Brandi Peters,Retail,Current,0.5,Central,0,28,Excellent,New (0-1yr),High
CUST04437,Samantha Roberts,Corporate,Savings,13.6,East,0,19,Very Good,Loyal (7yr+),Medium
CUST04438,Rebecca Maxwell,Retail,Savings,0.9,North,0,27,Very Good,New (0-1yr),High
CUST04439,Mary Frye,Corporate,Business,3.5,South,0,48,Excellent,Established (3-7yr),Very High
CUST04440,Jessica Roberts,Retail,Salary,6.5,Central,0,19,Good,Established (3-7yr),Medium
CUST04441,Michelle Simmons,Retail,NRI,5.7,East,0,33,Very Good,Established (3-7yr),High
CUST04442,Aaron Brown,Retail,Salary,13.7,East,1,7,Excellent,Loyal (7yr+),Low
CUST04443,Matthew Jackson,Retail,Business,1.1,East,1,29,Fair,Growing (1-3yr),High
CUST04444,Keith Harper,Corporate,Salary,7.9,East,1,43,Very Good,Loyal (7yr+),Very High
CUST04445,Kyle Gibson,Retail,Current,10.4,West,0,5,Good,Loyal (7yr+),Low
CUST04446,Ashley Johnson,SME,NRI,14.0,West,0,30,Poor,Loyal (7yr+),High
CUST04447,Mr. Antonio Salas,Retail,NRI,9.5,North,0,49,Fair,Loyal (7yr+),Very High
CUST04448,Antonio Foster,Retail,Salary,12.2,South,1,43,Good,Loyal (7yr+),Very High
CUST04449,Kayla Tyler,Retail,Savings,1.7,Central,0,8,Good,Growing (1-3yr),Low
CUST04450,Christian Steele,Premium,Current,6.1,Central,0,42,Good,Established (3-7yr),Very High
CUST04451,Lauren Harris,Retail,NRI,5.9,South,0,12,Fair,Established (3-7yr),Medium
CUST04452,Jordan Henson,SME,NRI,13.4,Central,0,42,Good,Loyal (7yr+),Very High
CUST04453,Joshua Wood,Retail,Savings,2.7,East,0,13,Poor,Growing (1-3yr),Medium
CUST04454,Daniel Baker,SME,Salary,2.7,Central,0,26,Very Good,Growing (1-3yr),High
CUST04455,Crystal Harris,Retail,Savings,5.3,West,0,18,Fair,Established (3-7yr),Medium
CUST04456,Rachel Gill,Corporate,Business,1.3,West,0,42,Good,Growing (1-3yr),Very High
CUST04457,Dominique Wallace,Premium,Savings,3.1,North,0,49,Excellent,Established (3-7yr),Very High
CUST04458,Tammy Adkins,Premium,Current,14.5,East,1,20,Very Good,Loyal (7yr+),Medium
CUST04459,Barbara Sweeney,Premium,NRI,6.7,Central,1,16,Fair,Established (3-7yr),Medium
CUST04460,Candice Mathews,Retail,Salary,9.7,West,0,37,Excellent,Loyal (7yr+),High
CUST04461,Amanda Baldwin,SME,Business,11.0,South,1,3,Excellent,Loyal (7yr+),Low
CUST04462,Erika Lee,Retail,Current,5.8,West,1,27,Good,Established (3-7yr),High
CUST04463,Brenda Casey,Premium,NRI,2.6,Central,0,15,Fair,Growing (1-3yr),Medium
CUST04464,Juan Wells,Retail,NRI,3.5,South,0,34,Good,Established (3-7yr),High
CUST04465,Diana Alexander,Corporate,Salary,5.0,West,0,45,Poor,Established (3-7yr),Very High
CUST04466,Bobby Jackson,SME,Salary,9.7,Central,0,22,Excellent,Loyal (7yr+),Medium
CUST04467,Michael Miller,Premium,Salary,6.3,North,1,40,Poor,Established (3-7yr),High
CUST04468,Tammy Curtis,Retail,Business,0.6,North,0,23,Good,New (0-1yr),Medium
CUST04469,Jeremy Garza,SME,Salary,8.1,West,0,49,Very Good,Loyal (7yr+),Very High
CUST04470,Sharon Roberts,Retail,Current,13.9,South,0,4,Excellent,Loyal (7yr+),Low
CUST04471,Nathan Ramirez,Retail,Salary,12.3,South,0,41,Very Good,Loyal (7yr+),Very High
CUST04472,Jody Phillips,Retail,Salary,12.5,North,0,23,Fair,Loyal (7yr+),Medium
CUST04473,Daniel Webb DVM,Retail,Current,12.0,Central,0,47,Excellent,Loyal (7yr+),Very High
CUST04474,Matthew Elliott,Retail,Business,5.2,East,0,9,Poor,Established (3-7yr),Low
CUST04475,Karen Johnson,SME,NRI,11.6,South,1,24,Very Good,Loyal (7yr+),Medium
CUST04476,Marisa Taylor,Premium,Salary,2.6,South,1,21,Fair,Growing (1-3yr),Medium
CUST04477,Melissa Daniel,SME,Savings,10.0,West,0,41,Excellent,Loyal (7yr+),Very High
CUST04478,Joseph Cunningham,Retail,Current,9.8,Central,0,46,Fair,Loyal (7yr+),Very High
CUST04479,Darrell Morton,Retail,Savings,0.9,West,0,16,Poor,New (0-1yr),Medium
CUST04480,Karen Smith,Corporate,NRI,11.9,East,1,25,Excellent,Loyal (7yr+),Medium
CUST04481,Brooke Knight,Retail,Business,13.6,South,1,26,Fair,Loyal (7yr+),High
CUST04482,Alicia Hurst,Retail,Savings,4.4,West,0,49,Good,Established (3-7yr),Very High
CUST04483,Martin Arnold,SME,Savings,12.3,Central,0,45,Excellent,Loyal (7yr+),Very High
CUST04484,Danielle Parker,Retail,Current,1.7,East,0,9,Excellent,Growing (1-3yr),Low
CUST04485,Joseph Hogan,Corporate,Business,9.2,East,0,15,Excellent,Loyal (7yr+),Medium
CUST04486,Ryan Flores,Retail,NRI,7.5,East,0,39,Excellent,Loyal (7yr+),High
CUST04487,Jerry Fields,Retail,Business,8.4,North,0,33,Good,Loyal (7yr+),High
CUST04488,George Proctor,Corporate,Business,13.9,East,0,1,Poor,Loyal (7yr+),Low
CUST04489,Jeanne Hill,Retail,NRI,13.1,Central,1,5,Good,Loyal (7yr+),Low
CUST04490,Luis Jackson,Retail,Savings,11.9,Central,0,9,Good,Loyal (7yr+),Low
CUST04491,David Lowery,SME,Savings,4.5,Central,0,44,Fair,Established (3-7yr),Very High
CUST04492,Brittany Davis,Retail,NRI,13.7,West,1,6,Very Good,Loyal (7yr+),Low
CUST04493,Kirk Johnson,Retail,Savings,1.9,South,0,28,Very Good,Growing (1-3yr),High
CUST04494,Beverly Garcia,Retail,Business,12.9,West,0,45,Fair,Loyal (7yr+),Very High
CUST04495,Robert Shepard,Premium,Savings,5.3,West,0,26,Good,Established (3-7yr),High
CUST04496,Jeremy Rogers,Retail,Salary,1.3,West,0,28,Fair,Growing (1-3yr),High
CUST04497,Stanley Jacobs,SME,Business,10.2,East,0,40,Excellent,Loyal (7yr+),High
CUST04498,Rachel Wells,Retail,NRI,3.9,West,0,15,Fair,Established (3-7yr),Medium
CUST04499,Patrick Shaw,Retail,Salary,4.0,South,0,6,Fair,Established (3-7yr),Low
CUST04500,Gregory Hernandez,Premium,Business,4.9,South,1,27,Excellent,Established (3-7yr),High
CUST04501,Carlos Gomez,SME,Current,1.4,West,0,38,Very Good,Growing (1-3yr),High
CUST04502,Douglas Little,Corporate,Savings,3.1,East,0,4,Excellent,Established (3-7yr),Low
CUST04503,Kari Thompson,SME,Savings,0.6,North,0,11,Poor,New (0-1yr),Medium
CUST04504,Mario Manning,SME,Business,7.0,Central,0,21,Fair,Established (3-7yr),Medium
CUST04505,Timothy Flores,SME,Salary,1.7,East,0,30,Fair,Growing (1-3yr),High
CUST04506,Audrey Garcia,SME,Current,10.4,West,0,18,Very Good,Loyal (7yr+),Medium
CUST04507,Michael Mercado,SME,Business,3.9,South,0,35,Good,Established (3-7yr),High
CUST04508,Brian Cox,Retail,Savings,14.2,North,0,3,Excellent,Loyal (7yr+),Low
CUST04509,Margaret Sampson,Retail,Current,13.1,West,0,12,Good,Loyal (7yr+),Medium
CUST04510,Jessica Willis,Premium,Savings,4.7,Central,0,27,Poor,Established (3-7yr),High
CUST04511,Madeline Torres,Retail,Salary,11.9,West,0,30,Excellent,Loyal (7yr+),High
CUST04512,Dana Porter,Corporate,Salary,12.1,West,1,21,Poor,Loyal (7yr+),Medium
CUST04513,Christopher Rose,Retail,Current,14.8,West,0,38,Poor,Loyal (7yr+),High
CUST04514,Ricardo Obrien,Retail,Savings,9.2,South,0,21,Poor,Loyal (7yr+),Medium
CUST04515,Krista Gaines,Retail,NRI,1.7,North,0,38,Excellent,Growing (1-3yr),High
CUST04516,Jorge Russell,Premium,Salary,9.9,Central,1,40,Excellent,Loyal (7yr+),High
CUST04517,Lindsey Fuller,Retail,Current,9.6,South,0,15,Very Good,Loyal (7yr+),Medium
CUST04518,Lisa Miller,Retail,Current,9.8,South,1,18,Fair,Loyal (7yr+),Medium
CUST04519,Jason Lawrence,Corporate,Business,5.0,Central,0,29,Good,Established (3-7yr),High
CUST04520,Natalie Weiss,Retail,Salary,13.0,Central,0,48,Good,Loyal (7yr+),Very High
CUST04521,Lisa Santos,Corporate,Savings,14.4,Central,1,38,Poor,Loyal (7yr+),High
CUST04522,Jason Turner,Corporate,Salary,3.7,North,0,21,Excellent,Established (3-7yr),Medium
CUST04523,Kelsey Ortiz,Retail,Business,1.8,Central,0,17,Excellent,Growing (1-3yr),Medium
CUST04524,Timothy Gonzalez,Retail,NRI,3.3,Central,0,41,Poor,Established (3-7yr),Very High
CUST04525,Barry Brooks,Corporate,Current,12.4,West,0,18,Fair,Loyal (7yr+),Medium
CUST04526,Linda Garcia,Retail,Savings,10.3,North,1,37,Good,Loyal (7yr+),High
CUST04527,Lisa Clark,Retail,Current,9.7,East,0,38,Very Good,Loyal (7yr+),High
CUST04528,Benjamin Moon,Retail,Business,6.3,Central,0,12,Fair,Established (3-7yr),Medium
CUST04529,Christie Meyers,Retail,Savings,8.9,South,1,11,Excellent,Loyal (7yr+),Medium
CUST04530,Sophia Carroll,SME,Salary,5.0,South,0,48,Poor,Established (3-7yr),Very High
CUST04531,Kathy Gonzalez,Premium,NRI,7.4,Central,0,49,Good,Loyal (7yr+),Very High
CUST04532,Joseph Oliver,Premium,NRI,12.0,West,0,20,Poor,Loyal (7yr+),Medium
CUST04533,Brandon Williams,Retail,Business,14.7,North,0,9,Excellent,Loyal (7yr+),Low
CUST04534,Shawn Fernandez,Retail,Current,14.0,East,0,1,Poor,Loyal (7yr+),Low
CUST04535,Alison Willis,Retail,NRI,14.0,North,0,3,Good,Loyal (7yr+),Low
CUST04536,Karen Dixon,Retail,Current,6.3,Central,0,21,Poor,Established (3-7yr),Medium
CUST04537,Elizabeth Pugh,Retail,NRI,7.3,West,0,23,Good,Loyal (7yr+),Medium
CUST04538,Mark Atkinson,Retail,NRI,10.7,Central,0,9,Poor,Loyal (7yr+),Low
CUST04539,Lindsay Ray,SME,NRI,13.9,Central,0,19,Poor,Loyal (7yr+),Medium
CUST04540,Bobby Larson,Corporate,Current,2.6,South,0,45,Good,Growing (1-3yr),Very High
CUST04541,Tracy James,Premium,Savings,4.9,South,1,46,Poor,Established (3-7yr),Very High
CUST04542,Ashley Sheppard,Premium,NRI,2.5,West,0,19,Fair,Growing (1-3yr),Medium
CUST04543,Christian Martin,Premium,Current,9.4,East,0,23,Very Good,Loyal (7yr+),Medium
CUST04544,Joseph Elliott,Retail,Savings,4.9,South,0,27,Fair,Established (3-7yr),High
CUST04545,Xavier Lewis,SME,Current,5.2,South,0,27,Very Good,Established (3-7yr),High
CUST04546,Rebecca Cervantes,Corporate,Salary,1.5,West,0,39,Fair,Growing (1-3yr),High
CUST04547,Laura Key,Retail,NRI,5.6,South,0,36,Very Good,Established (3-7yr),High
CUST04548,Amber Mckee,Retail,Current,13.0,East,1,12,Poor,Loyal (7yr+),Medium
CUST04549,Lisa Harper,SME,NRI,3.9,South,0,27,Good,Established (3-7yr),High
CUST04550,Pamela Lewis,Retail,Salary,10.6,East,1,46,Good,Loyal (7yr+),Very High
CUST04551,Sonya Noble,Retail,Current,9.6,North,0,34,Excellent,Loyal (7yr+),High
CUST04552,Angela Sparks,Retail,Savings,13.0,North,0,33,Very Good,Loyal (7yr+),High
CUST04553,Joshua Blake,SME,NRI,2.4,South,1,28,Excellent,Growing (1-3yr),High
CUST04554,Jenna Johnson,Retail,NRI,14.7,Central,0,31,Excellent,Loyal (7yr+),High
CUST04555,James Smith,Retail,Salary,8.9,West,0,32,Very Good,Loyal (7yr+),High
CUST04556,Michael Tanner,Retail,NRI,14.9,West,0,50,Good,Loyal (7yr+),Very High
CUST04557,Ryan Fletcher,Corporate,Business,13.7,South,0,20,Very Good,Loyal (7yr+),Medium
CUST04558,Tony Jones,Retail,Savings,3.7,Central,0,40,Poor,Established (3-7yr),High
CUST04559,Matthew Fry,Retail,Business,1.3,West,1,35,Excellent,Growing (1-3yr),High
CUST04560,Tammy Clark,Corporate,Savings,4.2,South,0,31,Excellent,Established (3-7yr),High
CUST04561,Gabrielle Murphy,Retail,Salary,8.1,South,0,31,Very Good,Loyal (7yr+),High
CUST04562,Jeremy Johnson,Premium,Business,3.0,West,1,38,Excellent,Growing (1-3yr),High
CUST04563,Christopher Elliott,Premium,Business,2.9,Central,0,22,Good,Growing (1-3yr),Medium
CUST04564,Kenneth Warren,Retail,Salary,7.2,North,0,45,Excellent,Loyal (7yr+),Very High
CUST04565,Leslie Brown,Retail,Savings,1.0,Central,0,41,Very Good,New (0-1yr),Very High
CUST04566,Heather Hill,Retail,NRI,2.3,East,0,9,Good,Growing (1-3yr),Low
CUST04567,Beth Rodgers,Corporate,Business,6.5,South,1,9,Good,Established (3-7yr),Low
CUST04568,Oscar Ingram,Corporate,Business,1.4,South,0,15,Excellent,Growing (1-3yr),Medium
CUST04569,Michael Reed,Retail,Salary,6.3,West,0,13,Very Good,Established (3-7yr),Medium
CUST04570,Jason Gould,SME,NRI,7.4,North,1,22,Excellent,Loyal (7yr+),Medium
CUST04571,Michael Romero,Corporate,Savings,7.0,North,0,16,Poor,Established (3-7yr),Medium
CUST04572,Brianna Madden,Retail,Current,13.1,North,0,32,Poor,Loyal (7yr+),High
CUST04573,Lauren Moody,Premium,Savings,8.2,West,0,2,Good,Loyal (7yr+),Low
CUST04574,Meredith Salas,Premium,Salary,7.3,Central,1,26,Excellent,Loyal (7yr+),High
CUST04575,Douglas Reynolds,Retail,Business,6.5,West,1,14,Poor,Established (3-7yr),Medium
CUST04576,Billy Martinez,Premium,NRI,12.4,West,0,38,Fair,Loyal (7yr+),High
CUST04577,Alex Hopkins,Retail,Business,13.5,North,1,34,Poor,Loyal (7yr+),High
CUST04578,Gina Ortiz,Corporate,Salary,12.9,West,1,8,Excellent,Loyal (7yr+),Low
CUST04579,Victoria Brown,Retail,Savings,10.3,East,0,36,Excellent,Loyal (7yr+),High
CUST04580,Jaime Thompson,Corporate,Business,2.5,Central,0,21,Poor,Growing (1-3yr),Medium
CUST04581,Max Leblanc,Retail,Current,4.5,North,1,46,Excellent,Established (3-7yr),Very High
CUST04582,Tamara Harris,Retail,Salary,1.2,Central,0,43,Excellent,Growing (1-3yr),Very High
CUST04583,Lauren Edwards,Corporate,Savings,14.0,Central,1,28,Fair,Loyal (7yr+),High
CUST04584,Dale Carter,Retail,NRI,10.1,North,0,46,Good,Loyal (7yr+),Very High
CUST04585,Jonathan Sanchez,SME,Savings,11.3,West,1,44,Excellent,Loyal (7yr+),Very High
CUST04586,John Smith,SME,Current,5.0,West,0,48,Very Good,Established (3-7yr),Very High
CUST04587,Heather Stone,SME,Business,12.8,North,0,6,Good,Loyal (7yr+),Low
CUST04588,Jerry Jacobs,Retail,Savings,4.3,East,1,20,Good,Established (3-7yr),Medium
CUST04589,Julie Castaneda,Premium,Current,0.5,West,0,31,Very Good,New (0-1yr),High
CUST04590,Erika Morris,Retail,Current,6.0,North,0,33,Poor,Established (3-7yr),High
CUST04591,Paul Watkins,SME,Current,8.8,East,1,44,Fair,Loyal (7yr+),Very High
CUST04592,Elizabeth Williams,Corporate,Salary,7.4,West,0,7,Excellent,Loyal (7yr+),Low
CUST04593,Jeffery King,Retail,Salary,13.0,Central,0,8,Poor,Loyal (7yr+),Low
CUST04594,Nicole Rivers,Retail,Savings,2.0,West,0,9,Very Good,Growing (1-3yr),Low
CUST04595,Jenna Lopez,Corporate,Savings,8.5,West,0,2,Fair,Loyal (7yr+),Low
CUST04596,James Franklin,Corporate,Savings,7.9,North,1,17,Fair,Loyal (7yr+),Medium
CUST04597,Chad Wilson,Corporate,Business,4.6,North,0,45,Fair,Established (3-7yr),Very High
CUST04598,Jamie Robbins,Retail,Business,12.4,South,0,37,Very Good,Loyal (7yr+),High
CUST04599,Cindy Williams,Retail,Savings,11.4,East,0,42,Poor,Loyal (7yr+),Very High
CUST04600,Kayla Rodriguez,SME,NRI,11.1,Central,0,44,Excellent,Loyal (7yr+),Very High
CUST04601,Molly Fowler,Corporate,Salary,13.2,North,1,17,Fair,Loyal (7yr+),Medium
CUST04602,Nicole Hebert,Retail,Salary,11.0,South,0,38,Fair,Loyal (7yr+),High
CUST04603,Charles Mason,Corporate,Current,3.9,East,0,35,Poor,Established (3-7yr),High
CUST04604,Maria Young DDS,Premium,Savings,10.7,West,0,47,Fair,Loyal (7yr+),Very High
CUST04605,Steve Taylor,Retail,Business,5.0,East,0,39,Fair,Established (3-7yr),High
CUST04606,Deborah Suarez,Premium,Current,4.0,South,1,30,Very Good,Established (3-7yr),High
CUST04607,Aaron Davis,Premium,Salary,1.6,South,0,6,Good,Growing (1-3yr),Low
CUST04608,Isaiah Robbins,Corporate,Savings,11.3,West,0,4,Poor,Loyal (7yr+),Low
CUST04609,Timothy Brandt,Retail,Salary,10.8,South,0,37,Poor,Loyal (7yr+),High
CUST04610,Brenda Hughes,SME,NRI,3.9,East,0,35,Poor,Established (3-7yr),High
CUST04611,Henry Cruz,Retail,Current,11.4,North,0,9,Very Good,Loyal (7yr+),Low
CUST04612,Juan Griffith,Premium,Savings,13.8,East,0,6,Very Good,Loyal (7yr+),Low
CUST04613,Scott Hart,Corporate,NRI,2.1,North,0,13,Excellent,Growing (1-3yr),Medium
CUST04614,Christy Quinn,Premium,NRI,3.9,West,0,22,Very Good,Established (3-7yr),Medium
CUST04615,Ryan Wiggins,Retail,Business,11.4,West,1,28,Poor,Loyal (7yr+),High
CUST04616,Barry Anderson,Retail,Savings,4.5,South,0,30,Excellent,Established (3-7yr),High
CUST04617,Donna Kim,Retail,Business,9.6,East,0,36,Good,Loyal (7yr+),High
CUST04618,Kathryn Rhodes,Retail,NRI,1.7,East,0,2,Fair,Growing (1-3yr),Low
CUST04619,Jeffrey Pierce,SME,Savings,7.1,East,0,36,Fair,Loyal (7yr+),High
CUST04620,Alexander Newman,Retail,Savings,11.2,West,1,8,Excellent,Loyal (7yr+),Low
CUST04621,Phillip Stout,Premium,Savings,10.5,East,0,45,Good,Loyal (7yr+),Very High
CUST04622,Christina Oconnell,Retail,Savings,12.3,West,0,42,Fair,Loyal (7yr+),Very High
CUST04623,Bryan Watts,Retail,Business,13.2,East,0,50,Excellent,Loyal (7yr+),Very High
CUST04624,Todd Hall,Premium,Salary,11.7,Central,0,9,Very Good,Loyal (7yr+),Low
CUST04625,Emily Jones,Retail,Savings,10.2,East,0,1,Poor,Loyal (7yr+),Low
